timestamp_ms,voltage_V,current_mA,power_mW,marker
6590,3.320,57.60,192.00,1
6600,3.320,57.70,192.00,1
6610,3.320,57.60,192.00,1
6620,3.320,57.80,192.00,1
6630,3.320,57.50,192.00,1
6640,3.316,57.60,192.00,1
6650,3.312,57.70,192.00,1
6660,3.316,57.60,192.00,1
6670,3.316,57.70,192.00,1
6680,3.320,57.70,192.00,1
6690,3.316,57.70,192.00,1
6700,3.320,57.70,192.00,1
6710,3.320,57.60,192.00,1
6720,3.308,57.70,190.00,1
6730,3.320,57.70,192.00,1
6741,3.320,57.60,192.00,1
6751,3.320,57.70,192.00,1
6762,3.316,57.80,192.00,1
6772,3.316,57.60,192.00,1
6782,3.320,57.80,192.00,1
6792,3.288,116.20,385.00,1
6802,3.320,57.70,192.00,1
6812,3.320,57.70,192.00,1
6822,3.320,57.60,192.00,1
6832,3.320,57.70,192.00,1
6842,3.320,57.60,192.00,1
6852,3.320,57.80,192.00,1
6862,3.320,110.80,369.00,1
6872,3.320,57.60,192.00,1
6882,3.320,57.70,192.00,1
6892,3.320,57.80,192.00,1
6902,3.320,57.60,192.00,1
6912,3.320,57.70,192.00,1
6922,3.320,57.70,192.00,1
6932,3.312,119.30,216.00,1
6942,3.320,57.70,192.00,1
6952,3.320,57.60,192.00,1
6962,3.320,57.80,192.00,1
6972,3.316,57.60,192.00,1
6982,3.316,57.70,192.00,1
6992,3.316,57.80,192.00,1
7002,3.296,111.10,365.00,1
7012,3.320,57.80,192.00,1
7022,3.316,57.70,192.00,1
7032,3.320,57.80,192.00,1
7042,3.316,57.70,192.00,1
7052,3.320,57.70,192.00,1
7062,3.320,57.70,192.00,1
7072,3.288,115.50,382.00,1
7082,3.320,57.70,192.00,1
7092,3.320,57.80,192.00,1
7102,3.320,57.60,192.00,1
7112,3.320,57.70,192.00,1
7122,3.320,57.60,192.00,1
7132,3.320,57.80,192.00,1
7142,3.320,110.60,367.00,1
7152,3.316,57.60,192.00,1
7162,3.320,57.70,192.00,1
7173,3.316,57.60,192.00,1
7183,3.320,57.60,192.00,1
7193,3.320,57.70,192.00,1
7203,3.316,57.50,190.00,1
7213,3.304,129.60,192.00,1
7223,3.316,57.70,192.00,1
7233,3.320,57.60,192.00,1
7243,3.320,57.80,192.00,1
7253,3.320,57.60,192.00,1
7263,3.320,57.70,192.00,1
7273,3.320,57.70,192.00,1
7283,3.292,57.80,192.00,1
7293,3.320,57.70,192.00,1
7303,3.320,57.70,192.00,1
7313,3.320,57.70,192.00,1
7323,3.320,57.70,192.00,1
7333,3.320,57.60,192.00,1
7343,3.320,57.80,192.00,1
7353,3.304,57.70,192.00,1
7363,3.316,57.60,192.00,1
7375,3.316,57.80,192.00,1
7385,3.316,57.60,192.00,1
7395,3.320,57.70,192.00,1
7405,3.320,57.80,192.00,1
7415,3.320,57.60,192.00,1
7425,3.320,57.70,192.00,1
7435,3.316,57.60,192.00,1
7445,3.320,57.60,192.00,1
7455,3.320,57.70,192.00,1
7465,3.316,57.60,192.00,1
7475,3.320,57.70,192.00,1
7485,3.320,57.70,192.00,1
7495,3.320,57.50,192.00,1
7505,3.320,57.80,192.00,1
7515,3.320,57.60,192.00,1
7525,3.320,57.80,192.00,1
7535,3.320,57.60,192.00,1
7545,3.320,57.60,192.00,1
7555,3.320,57.80,192.00,1
7565,3.320,57.60,192.00,1
7575,3.320,57.80,192.00,1
7585,3.316,57.80,192.00,1
7595,3.320,57.60,192.00,1
7605,3.316,57.80,192.00,1
7615,3.320,57.60,192.00,1
7625,3.316,57.80,192.00,1
7635,3.320,57.70,192.00,1
7645,3.320,57.70,192.00,1
7655,3.320,57.70,192.00,1
7665,3.320,57.60,192.00,1
7675,3.320,57.60,192.00,1
7685,3.320,57.80,192.00,1
7695,3.320,57.60,192.00,1
7705,3.320,57.70,192.00,1
7715,3.320,57.70,192.00,1
7725,3.320,57.70,192.00,1
7735,3.320,57.70,192.00,1
7745,3.320,57.60,192.00,1
7755,3.320,57.80,192.00,1
7765,3.320,57.70,192.00,1
7775,3.320,57.60,192.00,1
7785,3.316,57.80,192.00,1
7795,3.320,57.60,192.00,1
7805,3.316,57.80,192.00,1
7815,3.316,57.80,192.00,1
7825,3.316,57.60,192.00,1
7835,3.316,57.80,192.00,1
7845,3.320,57.60,192.00,1
7855,3.320,57.70,192.00,1
7865,3.316,57.80,192.00,1
7875,3.320,57.60,192.00,1
7885,3.320,57.80,192.00,1
7895,3.320,57.60,192.00,1
7905,3.320,57.60,192.00,1
7915,3.320,57.70,192.00,1
7925,3.320,57.60,192.00,1
7935,3.320,57.70,192.00,1
7945,3.320,57.60,192.00,1
7955,3.320,57.60,192.00,1
7965,3.320,57.70,192.00,1
7975,3.316,57.60,192.00,1
7986,3.320,57.80,192.00,1
7996,3.320,57.70,192.00,1
8006,3.320,57.60,192.00,1
8016,3.316,57.70,192.00,1
8026,3.320,57.60,192.00,1
8036,3.320,57.80,192.00,1
8046,3.320,57.80,192.00,1
8056,3.320,57.70,192.00,1
8066,3.320,57.70,192.00,1
8076,3.320,57.60,192.00,1
8086,3.320,57.60,192.00,1
8096,3.320,57.70,192.00,1
8106,3.320,57.60,192.00,1
8116,3.320,57.80,192.00,1
8126,3.320,57.70,192.00,1
8136,3.320,57.70,192.00,1
8146,3.320,57.80,192.00,1
8156,3.320,57.60,192.00,1
8166,3.320,57.80,192.00,1
8177,3.320,57.80,192.00,1
8187,3.316,57.60,192.00,1
8197,3.316,57.70,192.00,1
8207,3.312,57.70,192.00,1
8218,3.316,57.60,192.00,1
8228,3.320,57.80,192.00,1
8238,3.320,57.70,192.00,1
8248,3.316,57.70,192.00,1
